task_type,task_id,tool,timestamp,precision,recall,f1
A,taskA_7g66itslu,with_tool,2025-07-16T04:34:51.482916+00:00,0.0,0.0,0.0
A,taskA_7g66itslu,with_tool,2025-07-16T04:35:51.462795+00:00,0.0,0.0,0.0
A,taskA_7g66itslu,with_tool,2025-07-16T04:36:51.520141+00:00,0.0,0.0,0.0
A,taskA_7g66itslu,with_tool,2025-07-16T04:37:51.490742+00:00,0.0,0.0,0.0
A,taskA_7g66itslu,with_tool,2025-07-16T04:38:51.484201+00:00,1.0,0.125,0.2222222222222222
A,taskA_7g66itslu,with_tool,2025-07-16T04:39:51.450717+00:00,1.0,0.125,0.2222222222222222
A,taskA_7g66itslu,with_tool,2025-07-16T04:40:51.492065+00:00,1.0,0.125,0.2222222222222222
A,taskA_7g66itslu,with_tool,2025-07-16T04:41:52.313726+00:00,1.0,0.125,0.2222222222222222
A,taskA_7g66itslu,with_tool,2025-07-16T04:42:51.504239+00:00,0.5,0.125,0.2
A,taskA_7g66itslu,with_tool,2025-07-16T04:43:51.468190+00:00,1.0,0.125,0.2222222222222222
A,taskA_7g66itslu,with_tool,2025-07-16T04:44:51.563218+00:00,1.0,0.125,0.2222222222222222
A,taskA_7g66itslu,with_tool,2025-07-16T04:45:51.455642+00:00,1.0,0.125,0.2222222222222222
A,taskA_7g66itslu,with_tool,2025-07-16T04:46:51.475747+00:00,1.0,0.125,0.2222222222222222
A,taskA_7g66itslu,with_tool,2025-07-16T04:47:51.475735+00:00,1.0,0.125,0.2222222222222222
A,taskA_7g66itslu,with_tool,2025-07-16T04:48:51.473196+00:00,1.0,0.125,0.2222222222222222
A,taskA_7g66itslu,with_tool,2025-07-16T04:49:51.464313+00:00,1.0,0.125,0.2222222222222222
A,taskA_7g66itslu,with_tool,2025-07-16T04:50:52.375748+00:00,1.0,0.25,0.4
A,taskA_7g66itslu,with_tool,2025-07-16T04:51:51.478213+00:00,1.0,0.375,0.5454545454545454
A,taskA_7g66itslu,with_tool,2025-07-16T04:52:51.489668+00:00,1.0,0.375,0.5454545454545454
A,taskA_7g66itslu,with_tool,2025-07-16T04:53:51.478570+00:00,1.0,0.375,0.5454545454545454
A,taskA_7g66itslu,with_tool,2025-07-16T04:54:51.486897+00:00,1.0,0.375,0.5454545454545454
A,taskA_7g66itslu,with_tool,2025-07-16T04:55:51.489298+00:00,1.0,0.375,0.5454545454545454
A,taskA_7g66itslu,with_tool,2025-07-16T04:56:51.499052+00:00,1.0,0.375,0.5454545454545454
A,taskA_7g66itslu,with_tool,2025-07-16T04:57:52.366672+00:00,1.0,0.375,0.5454545454545454
A,taskA_7g66itslu,with_tool,2025-07-16T04:58:51.475480+00:00,1.0,0.375,0.5454545454545454
A,taskA_7g66itslu,with_tool,2025-07-16T04:59:51.549543+00:00,1.0,0.5,0.6666666666666666
A,taskA_7g66itslu,with_tool,2025-07-16T05:00:51.501083+00:00,1.0,0.5,0.6666666666666666
A,taskA_7g66itslu,with_tool,2025-07-16T05:01:51.498133+00:00,1.0,0.5,0.6666666666666666
A,taskA_7g66itslu,with_tool,2025-07-16T05:02:52.355055+00:00,1.0,0.5,0.6666666666666666
