task_type,task_id,tool,timestamp,precision,recall,f1
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:33:24.744364+00:00,0.0,0.0,0.0
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:34:24.807574+00:00,0.0,0.0,0.0
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:35:24.802541+00:00,0.0,0.0,0.0
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:36:24.819656+00:00,1.0,0.125,0.2222222222222222
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:37:24.823217+00:00,1.0,0.125,0.2222222222222222
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:38:24.819412+00:00,1.0,0.125,0.2222222222222222
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:39:24.828991+00:00,1.0,0.125,0.2222222222222222
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:40:24.784088+00:00,1.0,0.125,0.2222222222222222
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:41:24.839761+00:00,1.0,0.125,0.2222222222222222
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:42:24.745097+00:00,1.0,0.125,0.2222222222222222
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:43:24.852281+00:00,1.0,0.25,0.4
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:44:24.767252+00:00,1.0,0.25,0.4
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:45:24.764114+00:00,1.0,0.25,0.4
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:46:24.766302+00:00,1.0,0.25,0.4
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:47:24.779542+00:00,1.0,0.25,0.4
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:48:24.783027+00:00,1.0,0.25,0.4
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:49:24.791279+00:00,1.0,0.25,0.4
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:50:24.797239+00:00,0.6666666666666666,0.25,0.36363636363636365
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:51:24.763635+00:00,0.6666666666666666,0.25,0.36363636363636365
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:52:24.821596+00:00,0.6666666666666666,0.25,0.36363636363636365
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:53:24.816143+00:00,0.6666666666666666,0.25,0.36363636363636365
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:54:24.817999+00:00,0.6666666666666666,0.25,0.36363636363636365
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:55:24.800588+00:00,0.6666666666666666,0.25,0.36363636363636365
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:56:24.742543+00:00,0.5,0.25,0.3333333333333333
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:57:24.738452+00:00,0.6,0.375,0.4615384615384615
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:58:24.722419+00:00,0.6,0.375,0.4615384615384615
A,taskA_c3ulumw8h,with_tool,2025-07-16T04:59:24.766667+00:00,0.6,0.375,0.4615384615384615
A,taskA_c3ulumw8h,with_tool,2025-07-16T05:00:24.743517+00:00,0.6,0.375,0.4615384615384615
A,taskA_c3ulumw8h,with_tool,2025-07-16T05:01:24.761853+00:00,0.6,0.375,0.4615384615384615
A,taskA_c3ulumw8h,with_tool,2025-07-16T05:02:24.972511+00:00,0.6,0.375,0.4615384615384615
A,taskA_c3ulumw8h,with_tool,2025-07-16T05:03:25.855145+00:00,0.6,0.375,0.4615384615384615
